timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4
1.5938,4.68,16.23,35.22,41.38,26.27,24.87,13.14,7.15,-11.01,-13.19,-16.06,-17.47,-18.99,-9.79
1.6016,20.70,34.45,37.45,36.48,18.79,14.53,-3.63,-7.41,-17.42,-26.21,-24.32,-14.01,-9.48,-2.73
1.6094,27.42,33.17,30.47,28.99,5.91,1.34,-9.46,-15.93,-27.88,-25.68,-13.29,-8.72,-0.06,11.07
1.6172,23.73,24.52,21.23,10.93,3.88,-10.35,-15.49,-13.91,-23.25,-12.81,1.89,11.87,14.23,19.12
1.6250,17.77,24.35,15.01,-0.61,-1.16,-7.07,-15.51,-12.13,-9.62,0.96,15.54,18.35,18.23,14.75
1.6328,21.65,18.30,12.56,5.93,-3.76,-10.86,-10.07,-5.08,5.10,15.11,17.43,18.94,10.97,1.16
1.6406,28.41,23.27,12.01,-0.15,-3.38,-10.41,-8.35,2.60,8.74,13.87,13.12,8.43,-1.20,-6.70
1.6484,27.16,15.41,-1.21,-15.39,-13.51,-7.33,-6.03,-3.18,6.77,14.68,15.94,0.43,-6.58,-21.82
1.6563,5.40,-3.00,-13.77,-25.92,-16.08,-11.72,-6.17,2.63,12.74,11.67,9.98,-3.98,-13.05,-25.02
1.6641,-11.27,-18.86,-26.14,-21.62,-9.22,-1.13,6.95,9.15,17.26,19.25,4.79,-9.60,-16.53,-27.11
1.6719,-16.89,-21.14,-16.10,-8.70,-4.56,2.63,16.22,14.95,18.31,14.65,-3.65,-14.98,-26.69,-26.57
1.6797,-16.23,-8.63,-0.44,7.28,6.25,17.99,17.23,16.54,15.51,-3.86,-16.46,-24.30,-45.09,-34.83
1.6875,-2.27,4.13,18.54,16.76,9.65,16.27,10.56,3.37,-0.01,-19.49,-33.23,-33.34,-37.63,-27.70
1.6953,8.48,9.83,17.34,15.41,11.01,4.43,5.29,-3.04,-22.03,-31.44,-35.79,-32.61,-26.52,-13.01
1.7031,8.62,12.21,12.38,5.92,-0.64,-3.97,-7.56,-11.21,-24.85,-33.34,-33.91,-24.25,-14.25,-0.56
1.7109,3.74,3.96,8.47,1.28,-3.50,-8.47,-6.58,-14.81,-23.85,-27.74,-21.68,-8.66,0.45,17.72
1.7188,8.42,4.95,10.11,3.58,-5.86,-3.76,-10.33,-11.52,-20.31,-15.40,-6.80,3.66,12.13,18.98
1.7266,20.29,14.61,11.37,6.25,0.79,-5.10,-4.94,-6.00,-12.23,-14.59,-0.64,0.36,8.04,12.34
1.7344,19.35,12.50,1.84,-4.57,-4.59,-5.19,-9.42,-13.60,-11.86,-6.83,1.38,1.02,8.78,6.45
1.7422,16.81,4.62,-8.10,-15.77,-14.69,-16.86,-16.89,-17.47,-6.07,-6.03,1.11,5.34,5.13,6.91
1.7500,-7.26,-16.35,-25.34,-32.26,-14.40,-18.52,-10.68,-13.44,0.11,2.88,10.07,5.70,2.27,3.34
1.7578,-21.16,-28.99,-32.87,-32.87,-15.01,-5.44,-3.64,2.82,9.44,11.80,5.50,4.50,-1.42,-9.66
1.7656,-31.32,-34.27,-26.02,-11.17,0.90,-0.71,8.03,5.12,12.38,6.19,-0.86,-6.95,-12.10,-18.26
1.7734,-25.49,-16.22,-6.60,0.68,6.96,6.34,5.29,6.08,6.77,-1.38,-13.45,-13.14,-22.64,-20.49
1.7813,-14.07,-4.22,4.92,12.29,8.56,9.79,1.09,-6.05,-6.63,-19.39,-23.68,-28.44,-22.46,-18.83
1.7891,-13.42,-5.55,3.58,16.16,4.02,1.27,-6.42,-15.31,-22.89,-29.87,-29.56,-24.41,-16.37,-5.86
1.7969,-12.77,1.91,6.79,10.43,3.71,-8.23,-16.21,-15.18,-23.52,-24.45,-23.11,-9.74,-1.61,11.14
1.8047,-7.17,-0.02,9.16,6.90,-4.32,-11.98,-13.77,-15.34,-25.09,-19.10,-7.25,1.77,12.70,18.57
1.8125,15.31,10.04,11.97,7.39,-2.82,-5.81,-20.01,-12.85,-21.84,-15.17,-5.52,8.69,11.77,18.93
1.8203,15.08,24.39,17.65,11.23,-1.93,-12.01,-20.71,-17.31,-21.95,-5.79,2.03,8.58,12.51,13.27
1.8281,27.69,20.19,4.36,1.48,-11.79,-20.56,-26.15,-18.55,-16.33,-7.89,4.78,11.47,15.97,12.82
1.8359,16.22,8.75,-7.22,-12.23,-22.57,-29.91,-25.72,-18.86,-10.70,6.88,34.29,17.85,20.48,10.52
1.8438,-1.55,-10.98,-28.37,-36.28,-28.45,-30.64,-17.47,-8.62,10.23,19.26,24.63,28.41,16.00,11.18
1.8516,-14.46,-26.24,-30.68,-37.00,-23.26,-15.45,-3.74,6.37,25.06,29.02,25.48,19.77,7.44,2.55
1.8594,-22.79,-24.50,-27.89,-21.47,-12.61,-2.41,6.77,18.84,27.00,27.32,18.58,11.78,-0.95,-10.75
1.8672,-14.73,-16.91,-16.32,-12.09,-6.35,-0.08,11.44,17.06,24.31,21.81,4.15,-8.72,-16.09,-26.02
1.8750,-16.89,-15.75,-10.43,-8.90,-1.38,7.07,8.09,10.23,10.01,3.10,-6.52,-22.28,-22.37,-23.70
1.8828,-19.26,-17.70,-16.57,-3.67,-2.23,2.11,7.33,8.47,6.47,-2.58,-18.32,-17.94,-19.32,-13.57
1.8906,-25.28,-19.54,-11.03,-7.55,-0.69,6.72,8.47,9.13,1.43,-9.93,-17.18,-16.59,-6.73,1.02
1.8984,-18.86,-14.74,-4.12,3.21,0.88,7.21,12.33,2.78,-1.77,-6.40,-13.52,-9.21,2.26,11.45
1.9063,-3.89,4.15,14.51,16.94,4.87,12.56,7.64,8.07,-10.68,-11.91,-8.06,-6.38,2.10,20.56
1.9141,9.67,16.61,22.65,19.42,7.87,4.82,2.95,-0.85,-15.85,-15.99,-11.69,-1.90,9.09,24.02
1.9219,21.68,14.66,15.91,1.60,-3.94,-2.97,-23.57,-11.17,-15.17,-7.92,-3.60,5.71,20.49,27.33
1.9297,10.45,0.28,-3.36,-11.15,-6.81,-12.66,-13.67,-11.83,-6.00,1.42,7.68,24.16,26.69,27.69
1.9375,-0.97,-13.41,-19.86,-26.93,-15.75,-8.49,-3.39,-1.49,4.97,12.59,22.10,29.50,31.02,25.04
1.9453,-13.34,-20.10,-23.92,-19.04,-4.56,-4.05,6.12,6.84,17.32,26.45,25.57,28.27,26.98,20.28
1.9531,-14.82,-28.11,-18.29,-9.90,-0.84,8.02,13.91,19.90,25.69,22.22,21.15,17.88,12.00,0.10
1.9609,-11.40,-15.16,-13.56,-2.47,5.14,12.32,18.61,11.26,20.01,20.59,11.05,4.69,-4.00,-9.89
1.9688,-14.72,-18.09,-10.12,2.06,5.40,11.52,11.85,10.72,15.68,12.81,4.68,-2.89,-5.34,-14.13
1.9766,-22.80,-20.25,-8.62,-1.16,6.24,7.67,14.59,11.76,8.56,6.04,-2.96,-7.05,-2.63,-8.37
1.9844,-26.11,-15.57,-3.54,7.59,14.38,17.41,11.31,-3.97,7.01,0.45,-5.71,-4.60,-2.45,-2.01
1.9922,-17.64,-3.44,10.42,23.59,19.68,21.50,15.29,10.89,2.76,-1.46,-4.58,-5.40,3.90,5.45
2.0000,-0.93,16.32,34.06,40.49,20.30,20.51,7.25,6.38,-9.99,-9.77,-6.64,-4.14,-2.31,4.36
2.0078,22.75,30.86,39.29,37.58,17.21,12.27,-3.35,-9.10,-12.68,-10.50,-9.69,-1.19,8.98,10.15
2.0156,32.10,32.74,34.45,17.83,10.54,-6.03,-13.15,-9.93,-16.12,-14.10,-3.65,6.18,13.73,19.65
2.0234,25.21,25.16,12.79,3.68,-0.54,-9.04,-11.28,-12.98,-14.02,2.83,12.49,20.85,30.09,24.87
2.0313,12.71,11.37,-0.06,-8.51,-7.09,-13.16,-6.16,-5.75,8.87,18.52,31.21,35.55,30.98,22.84
2.0391,12.69,4.37,-2.28,-10.03,-5.99,-7.63,1.79,4.71,22.92,27.28,39.82,29.60,16.62,5.93
2.0469,17.25,12.23,0.51,-7.60,-0.78,-1.52,5.11,14.58,29.15,28.16,29.53,21.56,7.65,-14.06
2.0547,16.98,2.12,-6.02,-8.12,-4.99,-1.77,7.35,11.88,26.88,24.36,21.96,6.93,-5.60,-17.87
2.0625,0.86,-9.00,-11.99,-11.78,-0.83,5.33,19.11,12.58,23.71,22.50,13.69,-3.31,-17.27,-26.38
2.0703,-25.40,-18.08,-17.95,-12.27,2.46,3.07,13.51,15.11,21.54,14.05,6.51,-7.48,-18.42,-18.31
2.0781,-22.79,-16.46,-9.60,-4.70,7.89,16.73,17.29,22.86,24.28,13.26,0.99,-11.83,-17.18,-19.38
2.0859,-13.34,-5.26,2.88,18.54,14.77,21.25,24.28,19.72,12.56,2.04,-15.18,-18.69,-21.67,-20.83
2.0938,3.31,10.08,12.55,27.92,19.67,19.48,19.25,12.98,1.02,-15.84,-25.05,-29.61,-25.73,-17.20
2.1016,16.83,25.94,31.18,31.01,20.30,17.79,12.62,3.79,-16.31,-22.16,-27.82,-29.56,-18.53,-6.75
2.1094,26.45,23.05,20.59,21.21,5.70,4.83,-0.35,-7.71,-22.25,-28.23,-19.57,-11.20,-2.72,12.69
2.1172,16.86,13.90,12.62,1.91,0.38,-0.05,-2.86,-6.36,-18.56,-15.95,-6.82,-1.54,9.42,20.69
2.1250,17.65,12.95,9.64,4.34,1.45,-2.01,-5.27,-1.53,-12.87,-6.16,2.12,14.56,16.39,18.66
2.1328,12.63,9.25,2.46,-0.21,4.34,-1.98,-2.15,2.98,-0.73,1.67,8.56,16.21,12.32,13.16
2.1406,17.41,9.02,7.85,-2.56,6.35,0.02,2.81,-0.18,1.84,8.90,10.46,11.02,4.34,-4.76
2.1484,11.82,1.99,-5.04,-7.92,-4.67,2.12,0.92,-3.26,3.30,2.46,7.42,3.48,0.72,-10.17
2.1563,-5.28,-11.60,-17.84,-12.39,-4.97,-5.30,1.18,0.13,9.17,7.32,3.58,1.94,-9.92,-14.84
2.1641,-19.77,-26.04,-18.85,-18.98,-2.82,-0.05,7.24,6.89,10.87,6.57,5.72,-6.14,-7.88,-16.46
2.1719,-22.92,-26.46,-17.84,-0.00,9.23,14.57,10.56,12.14,9.16,3.68,-2.31,-7.12,-15.34,-19.67
2.1797,-20.21,-9.29,4.90,15.14,14.26,20.89,16.35,-1.12,4.75,-3.58,-15.84,-19.35,-24.13,-26.40
2.1875,-7.08,7.84,23.18,27.71,20.31,16.06,4.75,-2.00,-13.99,-20.04,-23.72,-32.26,-29.66,-17.88
2.1953,8.44,17.75,23.09,23.98,13.49,6.92,-7.72,-11.55,-23.67,-31.02,-30.43,-25.03,-22.31,-12.34
2.2031,11.93,19.70,25.65,20.01,7.27,-7.70,-14.99,-21.60,-29.68,-27.13,-27.89,-12.32,-4.95,8.52
2.2109,10.91,18.45,15.87,8.50,-3.74,-13.76,-18.24,-21.75,-26.51,-24.34,-7.13,-1.31,7.41,12.55
2.2188,14.87,21.74,17.93,5.76,-1.48,-11.16,-18.90,-21.09,-19.72,-8.86,3.64,13.52,16.32,11.70
2.2266,32.91,21.96,18.65,5.29,-7.88,-16.49,-17.04,-19.06,-15.46,-2.96,6.25,11.68,12.56,6.42
2.2344,32.16,22.92,14.60,-0.80,-14.89,-20.79,-19.84,-18.21,-8.44,-1.76,5.71,12.65,5.05,2.64
2.2422,36.07,12.27,-8.77,-18.01,-18.07,-26.46,-17.70,-16.90,-5.72,9.50,10.00,11.78,5.25,-7.43
2.2500,8.44,-12.07,-22.08,-31.07,-30.57,-23.03,-20.03,-7.85,9.64,17.09,11.76,8.70,-3.69,-12.75
2.2578,-16.94,-26.28,-35.28,-34.53,-25.07,-14.27,-9.62,5.69,21.50,23.01,12.86,7.89,-8.57,-15.48
2.2656,-22.56,-28.21,-26.41,-23.59,-9.75,-3.42,2.67,8.78,21.30,18.28,8.04,-9.21,-17.51,-21.48
2.2734,-13.75,-16.14,-13.14,-8.52,-4.06,1.77,11.89,10.58,17.24,5.10,-9.46,-25.64,-26.71,-28.87
2.2813,-12.23,-5.49,-3.00,2.78,5.40,3.20,2.89,8.14,-2.47,-27.53,-22.09,-31.43,-36.38,-27.31
2.2891,-4.60,-7.73,-1.49,4.11,-1.51,1.80,0.12,-3.11,-9.05,-26.02,-26.96,-32.26,-23.78,-11.05
2.2969,-10.35,-8.70,9.93,-0.02,-5.27,-1.07,-4.83,-9.37,-21.35,-25.00,-29.50,-23.10,-9.46,5.63
2.3047,-5.62,-3.25,0.34,1.54,-4.40,-2.76,-2.08,-8.08,-21.08,-23.84,-15.66,-9.02,3.65,17.04
2.3125,-2.60,3.52,2.56,5.08,-14.34,-1.55,-4.82,-5.76,-20.53,-14.27,-11.87,-2.30,5.70,17.12
2.3203,14.61,12.79,8.35,2.82,1.69,-5.47,-4.77,-7.06,-19.77,-12.18,-4.61,4.83,8.67,15.66
2.3281,17.92,14.07,7.00,-0.60,-12.10,-11.07,-16.66,-16.59,-15.43,-15.58,-1.55,10.30,12.60,15.47
2.3359,10.19,-2.53,-15.35,-23.29,-14.71,-21.21,-18.56,-18.31,-9.95,0.55,9.08,12.84,18.89,17.16
2.3438,-6.84,-20.31,-27.90,-31.63,-21.54,-18.81,-11.85,-9.96,0.80,6.43,15.43,21.31,19.03,14.44
2.3516,-24.76,-29.39,-31.51,-34.00,-12.78,-8.21,0.75,1.14,17.21,20.32,21.46,19.57,19.27,11.78
2.3594,-25.73,-31.31,-24.09,-17.91,-7.40,3.61,5.73,8.81,19.12,22.77,17.25,13.29,2.21,-1.66
2.3672,-27.98,-18.53,-15.81,-3.92,1.97,5.69,7.76,10.88,11.27,7.42,6.15,-7.23,-9.52,-16.95
2.3750,-24.44,-19.28,-9.38,4.91,9.05,6.47,8.82,4.62,5.94,-5.64,-6.51,-16.17,-13.10,-8.79
2.3828,-21.60,-17.53,-3.98,0.87,1.05,1.29,0.06,-4.70,-3.87,-11.91,-10.48,-13.48,-9.53,-6.12
2.3906,-22.43,-15.43,-5.86,7.56,1.71,-0.72,-1.21,-6.73,-8.54,-8.14,-6.71,-9.10,1.32,11.80
2.3984,-17.60,-6.02,7.85,9.82,11.08,2.90,2.63,-4.09,-11.32,-11.63,-5.56,3.87,9.87,17.07
2.4063,-1.95,13.65,24.81,23.39,14.07,5.00,0.48,-6.27,-15.31,-11.30,-5.28,9.03,9.94,14.57
2.4141,19.16,28.61,29.56,26.71,8.04,-4.92,-8.20,-10.81,-15.58,-12.03,-2.35,11.60,19.86,17.68
2.4219,25.45,23.27,3.54,7.78,-3.59,-13.04,-19.11,-16.12,-17.25,-2.07,4.61,18.38,23.56,26.16
2.4297,19.19,15.22,0.30,-11.86,-12.60,-19.85,-16.77,-14.82,-9.65,10.19,21.19,29.78,26.17,27.70
2.4375,6.45,-3.10,-14.81,-24.20,-17.81,-21.10,-13.49,7.78,11.26,20.40,36.59,34.65,31.82,21.11
2.4453,-6.12,-12.53,-18.83,-21.01,-12.64,-10.90,-3.16,9.98,24.46,38.30,34.24,32.60,24.60,10.71
2.4531,-4.40,-12.70,-14.30,-16.69,-10.83,2.74,12.88,22.81,37.14,38.25,34.12,22.01,3.14,-6.55
2.4609,-1.78,-8.14,-9.36,-7.19,1.37,8.38,12.74,19.90,28.24,29.06,19.76,0.34,-13.10,-17.46
2.4688,-5.41,-12.67,-8.95,-12.44,1.37,4.96,15.34,14.74,26.56,15.79,7.50,-10.25,-15.22,-22.33
2.4766,-20.02,-16.99,-19.05,-25.86,-3.44,6.33,16.52,18.76,16.78,11.70,2.38,-13.19,-12.25,-13.03
2.4844,-20.56,-22.92,-9.82,-3.19,2.57,14.58,18.52,19.90,18.46,9.28,-3.17,-13.43,-8.96,-3.62
2.4922,-16.09,-6.56,-0.89,12.42,14.87,18.78,22.67,18.27,11.60,10.70,-6.10,-10.08,-12.57,1.05
2.5000,1.85,9.26,23.20,39.91,18.21,21.13,17.58,11.78,2.72,-13.16,-11.76,-16.33,-4.03,6.24
2.5078,20.71,24.34,32.06,32.50,16.00,17.99,9.89,5.72,-13.28,-16.92,-18.73,-10.71,-3.92,9.19
2.5156,26.53,25.25,21.10,19.17,11.68,7.09,1.11,-1.77,-16.89,-12.33,-12.27,-2.91,9.01,20.39
2.5234,15.42,15.30,9.89,2.46,-0.93,-2.05,-2.26,-5.10,-14.03,-8.54,1.96,18.79,23.89,28.57
2.5313,10.12,4.41,-4.39,-11.65,-2.22,-7.11,-0.37,2.46,-1.33,7.65,20.76,28.11,25.77,24.35
2.5391,1.80,-0.19,-3.91,-6.85,-2.17,2.53,9.32,9.04,10.93,19.62,26.80,24.22,20.80,16.25
2.5469,2.22,4.33,1.09,-4.49,6.51,13.49,12.15,10.35,18.90,19.18,20.08,12.97,10.61,2.56
2.5547,7.05,1.39,0.80,-2.78,10.74,11.35,13.53,13.08,19.39,13.37,11.69,7.28,-2.81,-10.68
2.5625,-4.60,-9.40,-10.78,-2.48,7.58,11.68,8.03,10.16,18.31,12.23,4.54,-1.63,-5.55,-15.98
2.5703,-16.03,-18.01,-11.05,-0.64,11.47,10.83,8.22,9.91,11.93,5.86,3.34,-7.05,-6.08,-13.37
2.5781,-24.59,-16.49,-6.65,5.24,17.77,17.94,18.80,15.23,9.91,3.88,-4.95,-4.73,-8.37,-13.06
2.5859,-14.82,-5.69,17.18,27.25,27.31,20.29,15.99,11.91,6.30,-0.69,-12.09,-11.49,-11.07,-10.77
2.5938,1.63,19.09,29.41,41.57,31.14,20.32,13.36,3.53,-5.12,-13.97,-20.33,-21.87,-13.01,-11.34
2.6016,22.61,35.55,37.81,35.99,20.42,8.98,-1.23,-7.30,-22.13,-25.66,-18.97,-12.80,-10.95,1.42
2.6094,26.15,31.33,33.72,25.21,8.13,1.07,-14.97,-17.49,-28.26,-24.93,-10.55,-2.24,6.00,6.30
2.6172,20.91,29.49,21.85,6.81,-0.51,-12.28,-13.70,-18.89,-21.42,-7.86,-3.02,13.28,16.58,27.77
2.6250,21.08,22.26,17.29,5.83,-6.00,-8.94,-10.51,-7.41,-10.77,4.46,12.40,18.19,17.15,11.44
2.6328,22.10,18.55,13.92,0.47,-1.40,-11.63,-11.03,-0.54,-2.03,15.73,21.09,16.46,9.41,4.32
2.6406,32.17,25.17,13.65,1.38,-6.56,-8.22,-2.14,-0.34,5.47,17.20,19.33,11.46,0.69,-10.55
2.6484,26.28,13.46,0.82,-8.97,-10.82,-10.37,-6.85,2.10,12.32,11.98,13.46,1.57,-6.08,-22.10
2.6563,8.06,-1.75,-32.58,-20.60,-15.81,-13.18,-4.84,4.68,13.52,13.63,12.09,1.50,-14.89,-25.74
2.6641,-13.11,-18.58,-26.63,-20.84,-15.32,-2.57,3.51,13.30,23.82,14.59,8.01,-7.18,-16.09,-28.26
2.6719,-21.83,-24.89,-19.69,-9.23,-5.45,5.35,8.95,13.25,22.31,8.75,-4.95,-17.36,-23.57,-25.76
2.6797,-14.74,-9.20,-2.58,8.29,9.86,16.52,18.90,17.51,10.43,1.72,-12.69,-30.84,-34.66,-33.88
2.6875,4.20,9.71,12.05,19.88,14.39,11.92,15.95,4.75,-5.00,-20.13,-27.77,-36.86,-32.61,-26.84
2.6953,6.72,14.19,14.25,14.43,8.63,7.81,1.88,-3.21,-21.41,-32.89,-33.57,-37.00,-30.40,-15.56
2.7031,12.30,7.94,11.14,12.56,3.06,-5.28,-6.14,-16.41,-26.45,-30.15,-35.04,-25.17,-13.88,-0.27
2.7109,6.80,7.71,9.26,3.23,-3.61,-9.25,-9.54,-9.39,-23.14,-23.13,-15.62,-10.72,2.39,16.83
2.7188,8.90,8.91,9.33,2.10,-3.77,-6.68,-6.52,-12.51,-15.75,-17.24,-5.12,-2.93,11.83,17.39
2.7266,16.59,13.79,8.43,4.67,0.03,-8.07,-4.07,-8.27,-12.42,-14.13,-3.86,2.65,13.65,10.34
2.7344,22.43,12.25,6.66,-1.97,-10.27,-10.10,-13.85,-13.96,-12.77,-4.92,-1.09,2.26,5.42,8.15
2.7422,15.30,3.87,-6.25,-17.81,-14.84,-16.41,-18.22,-16.82,-6.85,0.03,5.37,9.05,4.03,2.58
2.7500,-2.56,-16.74,-28.27,-26.00,-18.81,-16.72,-14.32,-11.09,0.61,1.90,9.77,5.52,5.72,1.68
2.7578,-24.46,-34.89,-32.81,-30.50,-13.04,4.03,-1.79,-1.65,5.48,9.13,9.43,8.53,-2.90,1.25
2.7656,-29.54,-33.60,-25.71,-14.46,0.36,2.61,8.06,6.72,11.16,10.93,4.22,-6.54,-8.26,-11.17
2.7734,-26.50,-17.00,-9.19,0.41,8.61,7.63,10.12,1.08,7.48,-2.42,-11.56,-12.85,-21.58,-24.29
2.7813,-18.78,-2.95,6.80,17.25,5.97,6.79,2.84,-8.12,-7.63,-18.90,-23.45,-20.83,-22.03,-15.87
2.7891,-11.09,-5.30,7.18,9.98,7.36,-2.61,-4.81,-15.08,-21.35,-22.89,-30.19,-35.52,-18.64,-8.82
2.7969,-14.11,-4.02,2.50,4.16,-0.10,-8.43,-11.95,-16.85,-22.24,-23.27,-22.24,-11.61,-2.46,10.65
2.8047,-5.06,1.38,5.25,10.86,-0.03,-4.65,-14.03,-13.52,-24.01,-22.98,-8.08,-3.41,7.91,13.65
2.8125,2.35,11.16,16.93,11.68,-1.38,-6.60,-13.61,-14.65,-23.83,-15.71,-6.03,4.46,12.59,18.26
2.8203,17.51,21.76,20.24,11.33,-1.07,-14.46,-14.70,-20.15,-20.51,-9.29,-1.15,13.68,12.14,15.21
2.8281,27.83,25.72,14.06,-0.09,-13.66,-19.81,-23.43,-19.35,-17.50,-5.08,6.82,15.09,13.61,13.85
2.8359,19.66,11.24,-9.35,-25.00,-21.71,-24.77,-25.57,-21.89,-7.96,7.37,17.48,24.52,19.00,9.68
2.8438,4.73,-10.15,-29.74,-37.56,-32.93,-30.13,-21.98,-11.21,9.50,22.99,24.34,26.10,20.54,9.84
2.8516,-12.22,-21.66,-37.57,-39.48,-25.62,-21.88,-6.78,5.82,25.88,25.65,26.91,25.66,11.91,-2.38
2.8594,-15.80,-24.94,-28.55,-28.00,-17.83,-8.44,7.44,18.86,31.14,27.74,24.47,11.03,-3.82,-16.83
2.8672,-18.11,-15.60,-16.90,-13.40,-6.42,6.07,10.56,13.86,27.21,14.88,3.54,-8.02,-19.12,-26.03
2.8750,-12.83,-17.44,-16.25,-7.49,-2.62,13.86,12.30,9.80,14.99,5.56,-11.48,-21.29,-24.10,-22.97
2.8828,-14.56,-21.15,-13.91,-3.98,-2.26,6.10,2.07,5.68,0.63,-7.15,-17.67,-20.62,-18.50,-7.09
2.8906,-23.55,-17.70,-10.63,-2.24,-4.07,3.40,4.57,5.94,0.05,-5.33,-17.71,-2.67,-6.02,3.15
2.8984,-15.69,-13.89,-6.40,8.52,6.02,4.83,7.46,8.04,-0.75,-12.70,-8.99,-5.12,-1.31,12.33
2.9063,-1.91,1.45,10.06,15.94,9.94,8.96,10.30,2.85,-8.25,-14.62,-7.70,-2.39,8.94,19.98
2.9141,15.85,13.29,16.11,13.29,8.73,8.55,1.26,0.18,-12.45,-13.67,-6.39,-3.64,8.52,17.54
2.9219,19.23,16.36,9.37,5.37,-2.05,-2.91,-10.14,-7.10,-18.79,-9.64,-6.10,7.26,19.40,23.00
2.9297,15.43,6.37,-6.49,-14.15,-13.39,-7.28,-8.43,-13.11,-11.07,2.44,11.03,22.96,32.39,30.34
2.9375,-2.79,-16.27,-21.71,-25.31,-12.63,-8.75,-8.13,1.51,7.40,13.07,24.49,32.19,30.57,28.21
2.9453,-12.42,-18.70,-20.66,-19.95,-6.05,-1.57,6.28,7.91,16.45,27.02,29.07,31.48,21.30,15.16
2.9531,-11.57,-19.26,-19.28,-8.84,0.72,7.88,14.60,12.86,26.89,28.94,21.69,18.52,9.08,4.18
2.9609,-11.50,-11.86,-5.98,1.01,8.54,10.94,11.77,16.33,21.06,20.77,12.43,2.98,-1.91,-11.70
2.9688,-20.29,-13.03,-10.68,3.82,10.46,8.88,10.92,14.15,13.60,8.83,6.91,-2.56,-5.34,-8.52
2.9766,-27.91,-18.13,-9.81,-2.33,5.73,8.48,8.68,5.84,11.22,3.95,-1.46,-3.75,-2.68,-3.39
2.9844,-32.03,-20.28,-5.39,11.86,12.55,15.76,9.37,7.01,3.59,2.61,-3.87,-1.39,-2.54,-1.38
2.9922,-23.89,-7.49,11.38,26.29,19.20,17.73,11.95,7.26,4.01,-0.42,-5.88,-0.95,-0.59,5.79
3.0000,1.42,18.94,31.12,50.82,20.94,21.22,12.04,6.03,-7.52,-5.39,-7.37,-7.36,-5.82,9.10
3.0078,21.88,33.13,39.96,33.89,18.38,9.87,-0.88,-5.10,-14.59,-17.23,-7.10,-3.58,4.86,12.81
3.0156,26.64,32.57,30.21,23.71,5.57,-5.40,-6.84,-14.63,-21.66,-13.98,3.67,5.80,17.21,15.27
3.0234,25.08,25.38,12.99,6.37,-7.91,-9.51,-17.94,-9.23,-6.31,-1.04,14.01,22.55,29.93,28.08
3.0313,19.96,8.68,3.93,-7.08,-9.17,-14.22,-6.13,1.47,6.71,16.25,28.19,29.19,25.57,16.69
3.0391,16.41,11.81,-2.88,-11.84,-3.88,-7.85,-2.91,11.17,15.07,32.32,34.13,27.77,19.26,9.68
3.0469,18.70,5.49,-2.84,-2.57,-3.05,-3.75,3.48,17.97,22.06,28.32,29.70,21.84,4.17,-10.83
3.0547,12.32,6.86,-4.51,-10.46,-0.98,2.25,11.07,16.31,22.31,23.15,18.54,7.90,-11.36,-24.28
3.0625,2.09,-7.96,-11.78,-9.02,-0.37,-1.13,7.69,18.25,23.18,16.66,6.08,-3.90,-13.43,-21.14
3.0703,-15.10,-13.15,-14.84,-14.76,1.16,9.06,9.70,16.28,25.50,15.02,5.29,-12.00,-20.48,-24.05
3.0781,-17.11,-18.34,-15.14,-4.28,6.06,15.95,24.08,21.41,23.28,7.65,-2.76,-13.18,-21.47,-20.08
3.0859,-15.32,-4.67,3.56,17.68,18.53,20.98,26.33,19.70,16.23,-3.49,-13.90,-18.80,-22.72,-19.94
3.0938,1.57,10.11,19.43,34.09,19.95,25.09,24.04,11.64,3.62,-12.35,-27.36,-29.21,-25.55,-13.40
3.1016,17.64,28.63,27.67,29.09,15.02,19.19,6.53,-0.69,-14.27,-27.58,-32.26,-23.46,-17.62,-1.43
3.1094,24.02,26.01,26.04,19.56,8.33,2.98,1.55,-7.59,-26.17,-26.61,-21.68,-17.50,-3.89,6.64
3.1172,18.27,17.51,11.32,2.70,5.03,-0.19,-3.84,-5.61,-21.28,-14.80,-6.40,4.32,12.79,20.99
3.1250,11.78,12.18,8.87,1.94,-1.59,-3.71,-0.19,-5.08,-10.30,-7.03,4.26,10.16,20.82,22.24
3.1328,19.15,11.55,6.50,-1.98,3.02,2.40,-0.65,1.64,-2.40,-0.04,6.81,15.09,15.41,7.42
3.1406,20.76,12.41,3.83,-1.55,2.78,4.31,-2.78,0.23,13.73,1.68,7.02,8.71,4.57,1.31
3.1484,15.57,3.76,-0.37,-7.98,-0.87,-4.76,-5.24,-1.71,-11.49,3.10,4.93,1.29,-1.03,-11.97
3.1563,-4.30,-10.03,-19.14,-16.72,-2.22,1.19,2.09,1.65,5.28,9.03,2.72,-3.12,-5.38,-8.37
3.1641,-17.66,-26.58,-22.40,-31.11,-3.81,-0.15,4.55,6.81,14.27,9.82,-1.12,-6.16,-7.21,-16.56
3.1719,-22.86,-25.81,-27.94,-5.94,4.17,10.34,13.12,8.61,10.75,0.43,-1.12,-6.59,-24.95,-23.55
3.1797,-16.42,0.97,4.37,18.15,14.72,20.22,9.80,6.48,6.20,-10.73,-11.41,-19.86,-20.18,-26.40
3.1875,0.14,6.74,18.00,26.04,20.28,11.01,7.14,-1.13,-14.89,-21.45,-25.41,-31.54,-22.97,-20.61
